id,created_at,ratee,rater,date,rating,athleticism_rating,rolling_rating,awareness_rating,decision_rating,effort_rating,comments,status
1356,,516,586,2023-07-30,3.0,,,,,,"rolls aren’t great. Nice catch. LOVE the communication she just had with a net! Ball in middle of court bouncing high in that no man’s land area, player went to other back for balls, she called off the net with her hand, went and got the ball from the court all while staying locked in in the player if they turned to her, this was really really well done!",Complete
1355,,618,586,2023-07-30,4.5,,,,,,"Susan- she’s a VERY efficient balancer, she knows exactly what’s happening at all times, communicating to the other team what the match situation is at team switch. She’s great",Complete
1354,,636,586,2023-07-30,4.0,,,,,,"adapted to our net procedures quickly. Vynnie is a really good ballkid, never effort issues, always paying attention.",Complete
1353,,521,586,2023-07-30,3.5,,,,,,"decent hands in the warm-up. A few slight hesitations but mostly good decision making. Super high effort and good mover. He’s paying attention when he’s off too, save a ball from under the stands and another that went into the empty stands.",Complete
1352,,536,586,2023-07-30,4.0,,,,,,"he’s looking really good! He’s compensating for a weak partner very well. Hands aren’t great, but effort is really high. Holding ball last in play down. High awareness. Like what he just did: just looked to his back, expecting a balance since he only had 1 ball. Rookie back didn’t balance (he only had 2) and Maddocks quickly started checking the rest of the court for the 6th ball (still on receiving side back for some reason). He was not satisfied assuming the ball was accounted for with someone else which I like. I don’t usually give 4 stars to 2nd years on the second day but he’s been that good.",Complete
1351,,533,586,2023-07-30,3.0,,,,,,proactive in balancing but doesn’t have it quite down. Making good decisions when to pick up a ball vs hold to feed player. High effort. Really like that he’s stepping out to the player when he towels off on the far side.,Complete
1350,,631,586,2023-07-30,2.5,,,,,,"good rookie! Awareness is good, she’s looking both ways, checking with receiving side back frequently. Still getting the hang of when to cross but this is improving as shift progresses. Rolling could improve some but not terrible. Awareness definitely the headliner tho, really good for a 2nd day 1st shift rookie, she’s gonna be good.",Complete
1349,,548,586,2023-07-30,3.0,,,,,,"looks good, pleasantly surprised by him so far! Good decision making when he had a ball, ball went to receiving side and game ended. Was decisive in getting fan/umbrella up, clearly knew the score and player first.",Complete
1348,,613,586,2023-07-29,2.5,,,,,,"he looks great out there. Really knows what’s going on, had a great tiebreaker. Moves well, learning quickly, excellent for a first day ballkid. Now just caught an ace going straight at him and just caught a ball while sitting out that was headed for the water. Really looking aware. Mobility is quite good also, not crazy fast but he can move well. Was my back partner for a while, I was impressed.",Complete
1347,,626,586,2023-07-29,1.5,,,,,,"athletic, figured out to stop rolling the ball when the back wasn’t looking on court 4 since it was going into the wet grass. Running backwards back to his position, needs to turn and run back, not max effort. Solid rookie but some maturity concerns for me as well that make me nervous behaviorally.",Complete
1346,,614,586,2023-07-29,1.5,,,,,,"clearly a step behind in a really impressive team. Hesitant, unsure of himself pretty clearly. Looks like a nervous new rookie, should get better.",Complete
1345,,557,586,2023-07-29,3.5,,,,,,"looks pretty good right now. Decisive on a middle ball that was hers for sure but Benjy started hard at it just in case and she didn’t hesitate! I’ve always seen her as a step below the top of her class, she’s coming into her own right now, I think she’s catching up.",Complete
1343,,632,586,2023-07-29,2.0,,,,,,"looked really good over the span of a few games! Decisive, super high energy! Pretty good decisions so far for a first day. Only issue I’ve seen was she got confused when Jeff blatantly poached her. Need to see more to give higher rating",Complete
1342,,625,586,2023-07-29,4.0,,,,,,really sharp at net. Rolls are PERFECT. Quickly snagged a water bottle that blew onto the court. Decision making is very good. Seems to be picking up on citi open rules very quickly. Only gripe is he doesn’t finish all his runs hard but other than that he looks excellent.,Complete
1340,,534,644,2023-07-30,3.5,,,,,,,Complete
1339,,563,644,2023-07-30,3.5,,,,,,,Complete
1338,,575,644,2023-07-30,4.5,,,,,,always hustling and doing right thing,Complete
1337,,552,644,2023-07-30,4.0,,,,,,,Complete
1336,,584,579,2023-07-30,4.0,,,,,,very consistent as usual!,Complete
1335,,612,579,2023-07-30,3.5,,,,,,good first year!! good at balancing and good awareness. think she hasn’t done a tiebreak yet so would love her to try one. sometimes still serves player even when they aren’t looking at her,Complete
1334,,620,600,2023-07-30,3.5,,,4.0,,,Did a good job getting ball back from a fan. Handled it well,Complete
1333,,565,579,2023-07-30,4.0,,,,,,"good back, aware, fast, good balancing",Complete
1332,,575,579,2023-07-30,4.0,,,,,,great as always,Complete
1331,,517,579,2023-07-30,3.0,,,,,,"he isn’t bad but sometimes was a bit sloppy (form, walking, balancing). got a bit better after told",Complete
1330,,549,579,2023-07-30,4.0,,,,,,"good net, fast, good rolls",Complete
1329,,635,579,2023-07-30,4.0,,,,,,"great net, fast, good rolls, early in the day poached but fixed after told",Complete
1328,,546,587,2023-07-30,1.0,,,,,,Messed up freeze frame badly. Many times wasn’t paying attention so that backs couldn’t roll her balls.,Complete
1327,,633,579,2023-07-30,3.0,,,,,,"good hands as a net, fast, twice a day will get confused about what direction to roll the balls haha. also was lateish (55-57) to shift twice. but good first year otherwise",Complete
1326,,572,579,2023-07-30,4.0,,,,,,"did a solid job today too, he is very eager hahaha",Complete
1325,,626,587,2023-07-30,3.0,,,,,,,Complete
1324,,516,579,2023-07-30,4.0,,,,,,solid back. good awareness and good balancing,Complete
1323,,620,587,2023-07-30,2.5,,,,,,,Complete
1322,,634,579,2023-07-30,4.0,,,,,,"good job, experienced, sometimes still holds hands in san jose style with practice will get better (can tell she’s trying not to)",Complete
1321,,534,600,2023-07-30,3.0,,,,,3.0,Seemed fine just wasn’t seeing a ton of effort,Complete
1320,,518,600,2023-07-30,2.5,,,,,2.5,Seeing a fair amount of lazy cactus,Complete
1319,,588,594,2023-07-30,4.0,4.0,4.0,5.0,4.0,5.0,Frank,Complete
1318,,511,600,2023-07-30,4.0,4.0,,4.0,3.5,4.0,Having a really great shift paired with Nicholson. Balancing really well and quick,Complete
1317,,611,594,2023-07-30,4.0,4.0,3.0,3.0,4.0,4.0,This guy is good! He made a silly roll on a let but I forgive him a lot,Complete
1316,,630,600,2023-07-30,2.0,,,2.0,,,Rolled the wrong way. Seems a bit distracted by things going on around court,Complete
1315,,621,600,2023-07-30,2.5,2.5,,,,,Very high bounces to player,Complete
1314,,607,594,2023-07-30,4.0,4.0,3.0,3.0,4.0,4.0,One of the best rookies I've worked with in a hot minute. A great listener and very quick to adjust to suggestions and advice we've given her throughout the day,Complete
1313,,538,594,2023-07-30,3.0,3.0,4.0,3.0,3.0,4.0,Another improving second-year vet; better on-court knowledge and awareness for sure,Complete
1312,,519,594,2023-07-30,3.0,3.0,4.0,3.0,3.0,3.0,"Pretty good, definitely improved from last year and is getting the hang of some of the smaller details",Complete
1311,,605,594,2023-07-30,4.0,4.0,4.0,5.0,4.0,5.0,"Extremely solid, as one would expect from a multi-year vet of other tournaments. A treasure trove of info and a great mentor as well",Complete
1310,,512,594,2023-07-30,3.0,3.0,3.0,3.0,3.0,3.0,He is a silly boy but he's better than last year,Complete
1309,,615,594,2023-07-30,3.0,3.0,3.0,3.0,3.0,3.0,"Not bad, slightly above average for a rookie and hasn't made any big mistakes of note yet",Complete
1308,,629,594,2023-07-30,3.0,4.0,3.0,3.0,3.0,4.0,One of the best true rookies this year! Consistently improving and absorbing info on the first weekend is huge,Complete
1307,,520,594,2023-07-30,4.0,5.0,4.0,5.0,4.0,5.0,"Consumes too many free ice creams, but also pointed out a ball I missed while on court so it cancels that out",Complete
1306,,528,594,2023-07-30,4.0,4.0,3.0,4.0,4.0,5.0,Substantial improvement from last year! Super dependable and acting like a true vet,Complete
1305,,635,592,2023-07-29,3.0,3.0,3.0,3.5,3.0,3.5,Good overall. Still adapting to the way our tournament does things.,Complete
1304,,633,581,2023-07-30,2.0,2.0,3.0,2.0,,3.0,Was late to the team meeting twice. Katie had to ho looking for him both times,Complete
1303,,610,644,2023-07-30,3.5,,,,,,Pretty good,Complete
1302,,637,644,2023-07-30,3.5,,,,,,"Very ethusiastic, pretty quick and solid decision making. Not completely perfect with when to switch or stay",Complete
1301,,621,644,2023-07-30,3.0,,,,,,Solid balancing but could be slightly better. Could be slightly more aggressive but overall good,Complete
1300,,612,581,2023-07-29,2.0,2.0,2.0,2.0,2.0,3.0,"Good first day, working on serving the player first, balancing and awarness",Complete
1299,,644,586,2023-07-29,5.0,,,,,,sweet sweet snag on a missed first serve. Also he just threw a mahomes quick pitch to get the balance off in time. He’s in mid-tournament form in his 3rd shift of the day,Complete
1298,,511,600,2023-07-30,4.0,4.0,4.0,4.0,,4.0,Solid shift and really good athleticism.,Complete
1297,,613,600,2023-07-30,4.0,3.0,3.5,3.5,3.5,3.0,Overall pretty good shift. Nothing stood out good or bad. Not the fastest or most agile,Complete
1296,,561,586,2023-07-30,3.0,,,,,,"I need more intensity, more speed! He’s only on 2nd gear right now. Good awareness.",Complete
1295,,551,600,2023-07-30,4.0,4.0,4.0,4.0,4.0,4.0,Overall solid shift. Nothing stood out good or bad. Good command of the score,Complete
1294,,557,600,2023-07-30,4.0,,4.0,4.0,4.0,3.5,All around solid shift on stadium. Nothing stoood out either way,Complete
1293,,630,600,2023-07-30,2.5,,,2.5,,,Missed a back with a ball for three straight points despite lots of gesturing from captain on the bench,Complete
1292,,630,600,2023-07-30,3.5,3.0,,3.5,,4.0,"Again, great effort and seems to really be focused and locked in. Just not very fast",Complete
1291,,630,600,2023-07-30,3.0,2.5,2.5,,,4.0,Can tell he’s really excited and puts in a lot of effort but it doesn’t necessarily translate into athleticism. Pretty good,Complete
1290,,518,600,2023-07-30,4.0,,,,4.0,,Had a great moment where he took command of new balls and had to remind his partner back (more experienced),Complete
1289,,630,586,2023-07-29,2.0,,,,,,short stint but looks like he’s aware and making good decisions. Rolls need work. Also doing a weird thing where receives a role like a catcher trying to lock home plate. Good for a first day!,Complete
1288,,584,586,2023-07-29,2.5,,,,,,moving very slow today. Not sure if it was the heat or what but there wasn’t any sense of urgency in his movements. Knows what he’s doing.,Complete
1287,,608,604,2023-07-30,2.5,3.5,0.5,2.0,2.0,,"Not a great shift, may have been an outlier. But twice rolled balls literally into player’s feet while she was toweling. On his first two rolls.",Complete
1286,,627,604,2023-07-30,3.0,3.5,,3.5,3.0,,"Just saw some judgment issues in weird situations. Eg ball rolls j to stadium side area on fault, player is ready to serve, so he lets it go.",Complete
1285,,627,604,2023-07-30,3.0,3.5,,3.5,3.0,,"Just saw some judgment issues in weird situations. Eg ball rolls j to stadium side area on fault, player is ready to serve, so he lets it go.",Complete
1284,,614,604,2023-07-30,3.0,,,2.0,,,"Main issue was that he was next to towels, wasn’t moving out at all to give net place to roll balls without hitting players feet. When net did roll there, he didn’t seem to realize this was a bad situation and try to stop balls",Complete
1283,,614,604,2023-07-30,3.0,,,2.0,,,"Main issue was that he was next to towels, wasn’t moving out at all to give net place to roll balls without hitting players feet. When net did roll there, he didn’t seem to realize this was a bad situation and try to stop balls",Complete
1282,,632,604,2023-07-30,2.0,4.0,,2.0,2.0,5.0,"Pretty bad shift, 2-4 breakdowns on tiebreak. Seemed to be rushing a LOT, and then froze when she didn’t quite know what to do. She was getting a lot of signaling thrown at her though, which I think just confused her. Very high effort and seems to care a lot though.",Complete
1281,,632,604,2023-07-30,2.0,4.0,,2.0,2.0,5.0,"Pretty bad shift, 2-4 breakdowns on tiebreak. Seemed to be rushing a LOT, and then froze when she didn’t quite know what to do. She was getting a lot of signaling thrown at her though, which I think just confused her. Very high effort and seems to care a lot though.",Complete
1280,,562,604,2023-07-30,3.5,4.5,,4.0,,5.0,"I thought effort was really great. Also seemed to have a good handle on match situation, if/then.",Complete
1279,,562,604,2023-07-30,3.5,4.5,,4.0,,5.0,"I thought effort was really great. Also seemed to have a good handle on match situation, if/then.",Complete
1278,,519,592,2023-07-29,1.0,1.0,0.5,0.5,1.5,2.0,poor ball handling. Bouncy rolls. Needs to be more aware of her back partner. Overall awareness is lacking. Hesitates during even game ball changes.,Complete
1277,,574,604,2023-07-30,4.5,4.0,,5.0,4.0,5.0,He’s super high effort and knows everything that needs to happen. My only feedback for improvement is really taming down the air traffic controller thing.,Complete
1276,,533,592,2023-07-29,2.0,1.0,2.0,1.5,2.0,2.0,needs to give player space and receive balls when they’re toweling. Needs to step away from the fence.,Complete
1275,,563,592,2023-07-29,3.5,3.5,3.0,2.5,4.0,3.5,good decision making.spaces out sometimes while on court.,Complete
1274,,528,600,2023-07-30,4.0,,,4.0,4.0,4.0,"Great effort, nice straight arms, did a great job running towards the net for balls to get them to the player faster",Complete
1273,,538,600,2023-07-30,4.0,4.0,4.0,4.0,,4.0,Looking really strong all around. Really nice speed and rolls. Seems to have a good understanding of what’s going on,Complete
1272,,512,600,2023-07-30,3.0,3.0,2.0,,2.0,,A couple of questionable balances. Cutting it very close to serve,Complete
1271,,554,586,2023-07-29,3.0,,,,,,"I want to see higher intensity, it’s not bad but can be better. Really good hands. Later in the day he started cramping but really didn’t want to leave the court, like the effort there even tho maybe should’ve just rested.",Complete
1270,,611,600,2023-07-30,4.0,,,,,4.0,Asked a bunch of good questions for stadium court shift. Clearly cares,Complete
1269,,519,600,2023-07-30,3.0,,3.0,4.0,4.0,,Very aware but rolls are a bit slow,Complete
1268,,588,586,2023-07-29,4.5,,,,,,compensating for really weak net partner and doing great. Helped with a racket stringer request 10 minutes into first shift of tournament,Complete
1267,,607,600,2023-07-30,3.0,,,3.0,,,Had a few balls on stadium that she lost track of but was very receptive to feedback in terms of keeping her head on a swivel,Complete
1266,,579,586,2023-07-29,5.0,,,,,,"did really really well in her first captain shift, she handled the post shift meetings and team set up perfectly.",Complete
1265,,584,591,2023-07-30,4.0,3.0,3.0,4.0,4.0,4.0,"Solid performance. No complaints, very consistent on court",Complete
1264,,517,591,2023-07-30,2.0,2.0,2.0,2.0,2.0,1.0,"Ar the start of the day, decent performance. Needs more intensity, walking back to his spot sometimes. Cactus arms. By the end of the day, all intensity and effort was gone. Needs to stand so don't block the logos, good showing hands, need to work on freeze frame. Walking slowly back to his spot by the last match after getting a ball.",Complete
1263,,622,586,2023-07-29,1.0,,,,,,"First day rookie, he looks very confused, really slow decisions. Lots of hesitating. Also, rolls were slow/bouncy. Week for a first dayer but hopefully will improve",Complete
1262,,613,591,2023-07-30,4.0,4.0,4.0,3.0,4.0,5.0,"Really strong, great rolling and balancing. Good court awareness, tried to roll the balls the wrong way once. Need to work on freeze frame.",Complete
1261,,629,591,2023-07-30,4.0,4.0,3.0,3.0,3.0,4.0,"Shaky start, still hesitant at times. Needs to work on on court presence/assertiveness. Did a great job not rolling in the player's feet and not rolling between 1st and 2nd serve. Could roll a bit faster. Has good potential.",Complete
1260,,554,591,2023-07-30,5.0,5.0,4.0,4.0,5.0,4.0,Great performance as always. Was training his partner Scott.  Gave partner instruction what to do on even number ball change. They looked like pros out there.,Complete
1259,,545,586,2023-07-29,1.0,,,,,,"totally space cadet-ed after warm up, Frankie had to get balls from both sides to the servers side and he never even noticed what was happening. Lacks court awareness.",Complete
1258,,513,591,2023-07-30,3.0,3.0,2.0,2.0,3.0,3.0,"Rolling needs some work, quite bouncy. Didn't know where to stand/where to go after 1-0 quick changeover. Brought her phone to court to use on the side.",Complete
1257,,624,586,2023-07-29,2.0,,,,,,"Saw 2 shifts first day. slow start knowing when to cross but picking things up quick. Looked like a solid rookie by the second shift. Fast, athletic, high effort.",Complete
1256,,532,591,2023-07-30,3.0,3.0,2.0,2.0,3.0,3.0,"Needs more intensity, walking back to his spot sometimes. Rolls could be faster. Good job showing hands",Complete
1255,,628,574,2023-07-30,3.0,3.0,3.5,3.5,4.0,5.0,Really great for a first year. Tries extremely hard and works hard. Experience led to some lack of knowledge about what to do in weird situations but was generally knowledgeable about what to do. Really positive first day for her.,Complete
1254,,628,574,2023-07-30,3.0,3.0,3.5,3.5,4.0,5.0,Really great for a first year. Tries extremely hard and works hard. Experience led to some lack of knowledge about what to do in weird situations but was generally knowledgeable about what to do. Really positive first day for her.,Complete
1253,,620,592,2023-07-29,3.0,3.0,1.5,2.5,2.0,4.0,pretty good for first year. Needs to remember to serve player first before getting the balls. Needs to know when to equalize.,Complete
1252,,621,592,2023-07-29,0.5,0.5,0.5,0.5,0.5,0.5,"needs to step out from the wall. Was stuck at the wall and couldn’t roll balls down on even game. Doesn’t balance. Poor awareness. Takes too long to between rolls, slowing down even game ball changes. Doesn’t know when to roll.",Complete
1251,,626,592,2023-07-29,3.0,3.0,3.0,3.0,3.5,3.0,great for a first year. Learns quick and makes good decisions.,Complete
1250,,633,592,2023-07-29,1.5,2.0,1.5,0.5,2.0,3.5,spaces out. Doesn’t know when balls change side. Doesn’t look both ways and is not aware of where all balls are at. Hesitates a lot on when and when not to roll.,Complete
1247,,549,594,2023-07-30,4.0,4.0,4.0,3.0,3.0,3.0,One of the best second years by far!,Complete
1246,,618,594,2023-07-30,4.0,4.0,5.0,5.0,5.0,5.0,High quality ballperson,Complete
1245,,617,594,2023-07-30,3.0,5.0,3.0,3.0,3.0,4.0,Good work on his first day! Hustle was superb,Complete
1244,,608,594,2023-07-30,4.0,4.0,4.0,5.0,5.0,5.0,I accidentally called him old oops,Complete
1243,,623,594,2023-07-30,3.0,3.0,3.0,3.0,4.0,4.0,Dang good rookie,Complete
1242,,513,602,2023-07-29,3.5,4.0,4.0,3.5,3.5,4.5,really strong first day. always bouncing on her feet,Complete
1241,,636,602,2023-07-29,4.5,,,,,,Absolutely stellar.,Complete
1240,,608,602,2023-07-29,3.5,3.0,2.5,4.5,4.5,4.0,"Knows what to do, iffy rolls",Complete
1239,,623,602,2023-07-29,3.5,3.0,4.0,2.0,3.5,4.0,pretty strong rookie shift,Complete
1238,,632,599,2023-07-29,3.0,3.0,2.5,2.5,3.0,3.0,Net - Got better as the day went on and did not hesitate to ask how to improve her performance. had several questionable rolls but they seemed to get a bit better when she slowed it down,Complete
1237,,527,599,2023-07-29,2.0,2.0,2.0,2.5,1.5,2.5,"Back - had some very questionable decisions - underhand tosses to both the player and her back partner, full court rolls when the net is clearly still running to get another ball",Complete
1236,,578,599,2023-07-29,3.5,3.5,3.5,3.5,3.0,3.5,Back - dependable back that you dont need to worry about,Complete
1235,,572,599,2023-07-29,3.5,3.0,3.5,3.5,3.0,3.5,Back - One of the top backs on the team but started to lag towards the end of our 2+ hour shift,Complete
1234,,536,599,2023-07-29,3.5,3.5,3.5,3.5,3.0,3.5,Back - blue collar shift from Andrew,Complete
1233,,575,599,2023-07-29,4.0,4.0,4.0,4.0,4.0,4.0,Net - still fast,Complete
1232,,625,599,2023-07-29,4.0,4.0,4.0,4.0,3.5,4.0,Net - Got use to crossing nets over the course of the day but showed his experience from the US Open with good decisions and rolls,Complete
1231,,557,599,2023-07-29,3.5,3.0,3.5,3.5,3.5,3.5,Back - Very solid day for Joy. She led by example and had no major issues,Complete
1230,,629,599,2023-07-29,3.0,3.5,2.5,3.0,2.5,3.5,Net - good overall effort and performance for the first day. Had some rookie mistakes and rolls are slow but utilitarian,Complete
1229,,620,599,2023-07-29,3.0,3.5,2.5,3.0,3.0,3.5,Back - seemed to pick up a lot from Tony but was making some nice athletic plays out there. Needs to work on his roll consistency,Complete
1228,,523,599,2023-07-29,3.5,3.0,3.0,3.5,3.5,3.5,Back - she showed no signs of rust and was able to get back into it. overall seemed like a very solid back,Complete
1227,,605,599,2023-07-29,4.0,3.5,4.0,4.0,3.5,4.0,Back - great mentor for our younger ballkids esp Max. Slightly limited physically but knows whats going on,Complete
1226,,578,644,2023-07-29,4.0,,,,,,Good leadership and very solid,Complete
1225,,536,644,2023-07-29,3.5,,,,,,Was with him during megashift. I didn’t realize it was only his second year he was very good. Somewhat bothers me that he balances by rolling and had an errant one that almost delayed a point,Complete
1224,,625,644,2023-07-29,4.0,,,,,,"Elite ballkid, quick and total command of what to do. Slightest nitpick would be finishing runs",Complete
1223,,614,599,2023-07-29,2.0,3.0,2.5,2.5,2.0,2.5,Back - probably our worst performer of the day. Seemed slow in his movements and did not really try to pay attention during our post shift briefings,Complete
1222,,629,644,2023-07-29,2.5,,,,,,Very athletic and has good feel for what balls to go after. But very bad roll led to point being delayed. Also when we picked up a fourth net during the mega-shift she just went to watch a match on the other court and I don’t think she told anyone? (Maybe Jeff would know what was up but he didn’t seem to),Complete
1221,,635,599,2023-07-29,3.5,3.5,4.0,3.5,3.5,4.0,Net - overall fairly smooth day. She was still getting used to the our net technique of crossing to the other side but had great rolls and good awareness,Complete
1220,,620,644,2023-07-29,2.5,,,,,,"Baller, very good hands and throws. Still needs to pick up some decision making but seems to process fast (first day) too much not serving player first",Complete
1219,,644,599,2023-07-29,4.5,4.5,4.0,4.5,4.5,4.0,He was spiderman out there today catching everything,Complete
1218,,632,644,2023-07-29,2.0,,,,,,"Jumpy, aggressive at times but also hesitant with decisions and lots of jab stepping. Difficulty picking up timing of when to roll to back and not heat rolls. Very quick but speed lead to some flubs. Pecking on catches leads to some misses",Complete
1217,,605,644,2023-07-29,4.0,,,,,,Mildly bothers me with his habits from other tournaments lol but really good and helpful instructing,Complete
1216,,614,644,2023-07-29,2.5,,,,,,Decent first day. Slightly hesitant and still getting feel for how to react in different situations,Complete
1215,,534,597,2023-07-29,3.0,,,,,,,Complete
1209,,544,597,2023-07-29,3.0,,,,,,,Complete
1208,,609,597,2023-07-29,3.0,,,,,,"Solid rookie first day. Didn’t notice him in any glaring ways, which is good sign",Complete
1205,,605,597,2023-07-29,3.5,,,,,,"Kinda overwhelmed me with questions today, but a super nice guy! Solid on court and didn’t notice any glaring errors",Complete
1202,,607,597,2023-07-29,3.0,,,,,,"Good rookie for first day. Was asking questions and took feedback well, will need to get a little more comfortable balancing and more aware, but that will come with time",Complete
1200,,639,596,2023-07-29,5.0,4.0,5.0,4.0,5.0,5.0,Great!,Complete
1199,,571,596,2023-07-29,4.0,4.0,4.0,4.0,4.0,4.0,Very solid!,Complete
1197,,553,596,2023-07-29,4.0,5.0,5.0,4.0,5.0,5.0,Great back!,Complete
1195,,520,596,2023-07-29,4.0,4.0,4.0,4.0,5.0,5.0,Great!,Complete
1193,,580,596,2023-07-29,5.0,5.0,5.0,5.0,4.5,5.0,Stud as always! Great help on a tiebreaker today,Complete
1192,,514,596,2023-07-29,4.0,4.0,4.0,3.0,3.0,4.5,,Complete
1189,,631,596,2023-07-29,3.0,3.0,3.0,3.0,3.0,5.0,,Complete
1188,,637,596,2023-07-29,4.0,5.0,5.0,3.0,3.0,5.0,,Complete
1187,,542,596,2023-07-29,3.0,4.0,4.0,2.0,3.0,5.0,,Complete
1185,,524,597,2023-07-29,3.5,,,3.5,,,Got better throughout day with balancing. Generally pretty good,Complete
1184,,558,579,2023-07-29,4.0,,,,,,"solid, knows what shes doing, only had 1 shift didnt see much but good awareness",Complete
1183,,628,597,2023-07-29,2.5,3.0,,2.5,,3.5,"Asking questions, which is good. Surely will get better. A little slow at change of games in early going, but hopefully will get more decisive.",Complete
1182,,545,579,2023-07-29,3.0,,,,,,"runs fast but decision-making can be a bit slow, rolls could be better",Complete
1181,,572,579,2023-07-29,4.0,,,,,,"experienced, good awareness, fast, decisions sometimes a bit off but he does a good job",Complete
1180,,622,579,2023-07-29,2.0,,,,,,"a bit slow to learn, can tell he is trying /putting in effort but sometimes has low awareness of the balls. struggles a bit with balancing still",Complete
1178,,546,597,2023-07-29,3.0,,,2.5,,,Getting better after shaking some rust off. A galaring error as soon as she came on court when running to middle in back.,Complete
1177,,610,579,2023-07-29,3.5,,,,,,"good first day for rookie, puts a lot of effort in and good balancing. quick to learn. rolls could be quicker. check if he keeps blocking the signs",Complete
1176,,527,579,2023-07-29,4.0,,,,,,"pretty good back, knows what she’s doing also. hands could be better but day 1 rusty nbd",Complete
1175,,525,579,2023-07-29,4.0,,,,,,"very solid. good reflexes and decision-making, not rusty at all on day 1",Complete
1174,,624,579,2023-07-29,4.0,,,,,,"really solid first day for a rookie. he’s very fast and quick to learn. good hands too, rolls could be faster/smoother",Complete
1173,,575,597,2023-07-29,5.0,5.0,4.0,5.0,5.0,5.0,Still just as good as he always is,Complete
1171,,588,579,2023-07-29,4.0,4.0,4.0,4.0,4.0,4.0,frankie is great. love frankie,Complete
1169,,622,600,2023-07-29,2.5,2.5,,2.0,2.0,2.0,Very hesitant. Not a ton of speed. Inconsistent bounces to the player.,Complete
1168,,550,591,2023-07-29,4.0,4.0,4.0,4.0,3.0,4.0,"Good net. Looks both ways, knows what's going on. No complaints",Complete
1159,,515,574,2023-07-29,4.0,5.0,3.5,3.0,3.5,4.0,Great hands. Extremely athletic and much more aware than earlier shifts.,Complete
1158,,625,600,2023-07-29,4.0,,5.0,,,,Fantastic quick and low rolls,Complete
1156,,614,600,2023-07-29,2.0,,,,2.0,,Was about to roll balls to the other side after the first game in set but net stopped him,Complete
1155,,623,600,2023-07-29,2.5,,,,,,"Missed freeze frame. Granted, he’s a rookie",Complete
1154,,621,604,2023-07-29,1.5,2.0,2.0,2.0,1.5,3.0,"Didn’t call for ball in stands, even after chair ump called for it. Took way too long to initiate service side change as the back who had 5 balls.",Complete
1151,,554,600,2023-07-29,4.5,4.5,4.5,4.5,4.5,4.5,Great shift on stadium. Only his second shift of the year but looked solid and great effort,Complete
1146,,536,574,2023-07-29,3.5,3.0,3.0,3.5,3.5,4.0,"Asks a lot of good questions. Very motivated. Solid. No major complaints, but no significant upside.",Complete
1145,,565,574,2023-07-29,3.5,2.5,4.5,4.5,4.0,3.5,Really good rolls and balancing.,Complete
1143,,634,574,2023-07-29,3.5,3.0,4.0,4.0,4.0,4.0,,Complete
1141,,564,574,2023-07-29,3.5,2.5,3.0,4.0,4.5,4.5,,Complete
1131,,512,574,2023-07-29,4.0,3.5,3.0,4.0,3.5,4.5,A bunch of his balances got caught/bounced etc. always showed hands. Was great at that. Knows what he’s doing.,Complete
1129,,515,602,2023-07-29,3.0,5.0,,,,,"Maybe some awareness stuff, but great hands",Complete
1128,,565,602,2023-07-29,5.0,,5.0,,,,"Absolutely lights out. Fast smooth, impeccable rolls",Complete
1126,,511,602,2023-07-29,4.0,,,,,,Smooth. Knows exactly where things need to go,Complete
1125,,620,602,2023-07-29,2.0,,,,,,Fed ball back last in play. Didn't serve player first. Aggressive and quick,Complete
1124,,606,602,2023-07-29,3.0,3.0,3.0,3.0,3.0,3.0,Dealt with the Stu first day experience well,Complete
1122,,515,574,2023-07-29,3.5,4.0,4.0,1.0,3.5,5.0,Needs to be more aware of his feet. Had a lot of balls near his feet that he didn’t notice.,Complete
1106,,606,574,2023-07-29,2.5,3.0,2.5,3.0,2.0,5.0,Tried to balance while player was at back fence. Almost made player trip. Made a good foot stop to save a bad balance from rolling away. Not great hands though.,Complete
1102,,527,604,2023-07-29,4.0,3.0,4.0,4.0,3.0,3.5,"Was balancing well, generally made good decisions. Seemed to also have good hands. Some edge stuff was missing (back cross), but can’t complain too much about it.",Complete
1100,,622,604,2023-07-29,3.0,2.5,,3.0,3.0,3.0,"Actually seemed fine. Blended in ok, didn’t jump out much in first shift which is a good for a 1st year.",Complete
1099,,610,604,2023-07-29,2.0,3.5,,2.0,2.0,3.5,Decision making/awareness slow on first shift. Didn’t pick up on service side changes. Not tracking where all 6 balls are.,Complete
1098,,572,604,2023-07-29,3.0,,,2.5,2.5,5.0,"Effort is great, but also makes some over eager decisions",Complete
1097,,588,604,2023-07-29,5.0,,,,,,Leaner and meaner than ever,Complete
1096,,624,604,2023-07-29,3.0,3.5,,2.0,2.0,4.5,High effort but overeager on first shift. Mostly seems like early jitters,Complete
1095,,545,604,2023-07-29,2.0,,,,,,"First shift awareness wasn’t great, stranded a back on a switch before service side change.",Complete
1094,,597,599,2022-08-03,4.0,3.5,3.5,4.0,4.5,3.5,Generally solid zach performance for the day. Mishandled three straight faults/end balls that ended up right at him :),Complete
1093,,542,587,2022-08-03,3.5,,,,,,Definitely got better since Monday. ,Complete
1092,,542,594,2022-08-02,2.0,,,,,,"Probably the weakest net I worked with on Monday, but still acceptable for a first-year. Had some confusion about where the balls were going multiple times and still had some general hesitation, but I think he will improve",Complete
